"Id","IsDeleted","MasterRecordId","Name","Type","ParentId","BillingStreet","BillingCity","BillingState","BillingPostalCode","BillingCountry","BillingLatitude","BillingLongitude","BillingGeocodeAccuracy","ShippingStreet","ShippingCity","ShippingState","ShippingPostalCode","ShippingCountry","ShippingLatitude","ShippingLongitude","ShippingGeocodeAccuracy","Phone","Fax","AccountNumber","Website","Sic","Industry","AnnualRevenue","NumberOfEmployees","Ownership","TickerSymbol","Description","Rating","Site","OwnerId","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","Jigsaw","JigsawCompanyId","AccountSource","SicDesc","Current_Participant__c","Provider_Type__c","Org_ID__c","Primary_Email__c","Participation_Level__c","Alternate_ID__c","Primary_Address__Street__s","Primary_Address__City__s","Primary_Address__PostalCode__s","Primary_Address__StateCode__s","Primary_Address__CountryCode__s","Primary_Address__Latitude__s","Primary_Address__Longitude__s","Primary_Address__GeocodeAccuracy__s","Year_6_Milestone_Pass_Rate__c","Additional_Addresses__c","TIN_s__c","Sites__c","County_s__c","Location_Type__c","NCQA_Status__c","TI_Program_Participation__c","Clinic_NPI_s__c","Year_6_Incentive_Payment__c","DBA_Name__c","Primary_Contact__c","ACO__c","Justice_Decision__c","Competitive_Region__c","Justice_Contact_Name__c","JusticePartnerEmails__c","TI_Participation_Level__c","Current_Participant_Status__c","QIC_Attendance__c","TI_Eligibility__c"
"001Hs000037iLe1IAE","0","","LA FRONTERA CENTER INC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(520) 400-8726","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 22:41:30","005Hs00000CSLH8IAP","2025-03-14 17:31:02","2025-03-14 00:00:00","","","","","1","ADULT BH;ADULT PCP;PEDS BH","860215009","kristin.ross@lafrontera.org","","","","","","","","","","","","","860215009","","","None","None","TI 1.0 Participant","","","La Frontera","","None","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: Eligible;Y1 - Peds BH: Eligible;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLe2IAE","0","","CHANGEPOINT INTEGRATED HEALTH","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 21:45:45","005Hs00000CSLH8IAP","2025-03-14 17:31:08","2025-03-14 00:00:00","","","","","1","ADULT BH;PEDS BH","860215065","joakes@mychangepoint.org","","","","","","","","","","","","","860215065","","","None","None","TI 1.0 Participant","","","Changepoint Integrated Health","","None","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: No Application;Y1 - Peds BH: Eligible;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLe3IAE","0","","PSA BEHAVIORAL HEALTH AGENCY","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(602) 377-7930","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 23:19:58","005Hs00000CSLH8IAP","2025-03-14 17:31:00","2025-03-14 00:00:00","","","","","1","ADULT BH;PEDS BH","860220306","kimberly.quiros@rhaz.org","","","","","","","","","","","","","860220306","","","None","None","TI 1.0 Participant","","","PSA Behavioral Health Agency","","Equality Health","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: No Application;Y1 - Peds BH: Eligible;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLe4IAE","0","","TOUCHSTONE BEHAVIORAL HEALTH","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-07 20:52:14","005Hs00000CSLH8IAP","2025-03-14 17:31:08","2025-03-14 00:00:00","","","","","1","PEDS BH","860223116","eddy.broadway@touchstonebh.org","","","","","","","","","","","","","860223116","","","None","None","TI 1.0 Participant","","","Touchstone Behavioral Health","","Equality Health","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: No Application;Y1 - Peds BH: Eligible;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLe5IAE","0","","THE GUIDANCE CENTER INC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(928) 234-4261","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-07 20:48:19","005Hs00000CSLH8IAP","2025-03-14 17:31:02","2025-03-14 00:00:00","","","","","1","ADULT BH;ADULT PCP;JUSTICE;PEDS BH;PEDS PCP","860223720","amelzer@tgcaz.org","","","","","","","","","","","","","860223720","","","None","None","TI 1.0 Participant","","","The Guidance Center","","None","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: Eligible;Y1 - Peds BH: Eligible;Y1 - Peds PCP: Eligible;Y1 - Justice: Eligible"
"001Hs000037iLe6IAE","0","","CHICANOS POR LA CAUSA INC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(602) 313-6768","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 21:45:59","005Hs00000CSLH8IAP","2025-03-14 17:31:02","2025-03-14 00:00:00","","","","","1","ADULT BH","860227210","kelly.harshberger@cplc.org","","","","","","","","","","","","","860227210","","","None","None","TI 1.0 Participant","","","Chicanos Por La Causa","","None","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: No Application;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLe7IAE","0","","VALLE DEL SOL INC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-07 21:10:40","005Hs00000CSLH8IAP","2025-03-14 17:31:00","2025-03-14 00:00:00","","","","","1","ADULT BH;PEDS BH","860251255","miker@valledelsol.com","","","","","","","","","","","","","860251255","","","None","None","TI 1.0 Participant","","","Valle Del Sol","","Equality Health","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: No Application;Y1 - Peds BH: Eligible;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLe8IAE","0","","TERROS INC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-07 20:45:32","005Hs00000CSLH8IAP","2025-03-14 17:31:08","2025-03-14 00:00:00","","","","","1","ADULT BH;JUSTICE","860252067","karen.tepper@terroshealth.org","","","","","","","","","","","","","860252067","","","None","None","TI 1.0 Participant","","","Terros","","None","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: No Application;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: Eligible"
"001Hs000037iLe9IAE","0","","A NEW LEAF INC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-03-06 18:42:20","005Hs00000CSLH8IAP","2025-03-06 18:42:20","2025-03-04 00:00:00","","","","","0","PEDS BH","860256667","nsalter@turnanewleaf.org","","","","","","","","","","","","","860256667","","","None","None","TI 1.0 Participant","","","A New Leaf","","Equality Health","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult BH: No Application;Y1 - Adult BH: No Application;Y1 - Adult PCP: No Application;Y1 - Adult PCP: No Application;Y1 - Adult PCP: No Application;Y1 - Peds BH: Eligible;Y1 - Peds BH: Eligible;Y1 - Peds BH: Eligible;Y1 - Peds PCP: No Application;Y1 - Peds PCP: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application;Y1 - Justice: No Application;Y1 - Justice: No Application"
"001Hs000037iLeAIAU","0","","EBONY HOUSE INC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 22:22:56","005Hs00000CSLH8IAP","2025-03-14 17:31:00","2025-03-14 00:00:00","","","","","1","ADULT BH","860287878","cjordan@ebonyhouseinc.org","","","","","","","","","","","","","860287878","","","None","None","TI 1.0 Participant","","","Ebony House","","None","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: No Application;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLeBIAU","0","","SOUTHWEST BEHAVIORAL HLTH SRVC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-07 20:30:12","005Hs00000CSLH8IAP","2025-03-14 17:31:00","2025-03-14 00:00:00","","","","","1","ADULT BH;ADULT PCP;JUSTICE;PEDS BH;PEDS PCP","860290033","lynneem@sbhservices.org","","","","","","","","","","","","","860290033","","","None","None","TI 1.0 Participant","","","Southwest Behavioral And Health Services","","Equality Health","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: Eligible;Y1 - Peds BH: Eligible;Y1 - Peds PCP: Eligible;Y1 - Justice: Eligible"
"001Hs000037iLeCIAU","0","","OPEN HEARTS","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","602285550","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 23:00:37","005Hs00000CSLH8IAP","2025-03-14 17:31:02","2025-03-14 00:00:00","","","","","1","PEDS BH","860291956","snordahl@openheartsaz.org","","","","","","","","","","","","","860291956","","","None","None","New TI Participant","","","Open Hearts","","Equality Health","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: No Application;Y1 - Peds BH: Eligible;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLeDIAU","0","","LIFEWELL","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 22:42:15","005Hs00000CSLH8IAP","2025-03-14 17:31:08","2025-03-14 00:00:00","","","","","1","ADULT BH;ADULT PCP","860292390","dhotx@lifewell.us","","","","","","","","","","","","","860292390","","","None","None","TI 1.0 Participant","","","Lifewell","","None","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: Eligible;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLeEIAU","0","","NATIVE AMERICAN CONNECTIONS","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(602) 254-3247","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 22:58:34","005Hs00000CSLH8IAP","2025-03-14 17:31:02","2025-03-14 00:00:00","","","","","1","ADULT BH;ADULT PCP","860293585","j.godfrey@nativeconnections.org","","","","","","","","","","","","","860293585","","","None","None","TI 1.0 Participant","","","Native American Connections","","Equality Health","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: Eligible;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLeFIAU","0","","CALLIE PEDIATRICS PC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 21:43:47","005Hs00000CSLH8IAP","2025-03-14 17:31:08","2025-03-14 00:00:00","","","","","1","PEDS PCP","860310578","mbcallie@calliepeds.com","","","","","","","","","","","","","860310578","","","None","None","TI 1.0 Participant","","","Callie Pediatrics","","None","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: No Application;Y1 - Peds BH: No Application;Y1 - Peds PCP: Eligible;Y1 - Justice: No Application"
"001Hs000037iLeGIAU","0","","CASA DE LOS NINOS","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(520) 624-5600","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 21:44:41","005Hs00000CSLH8IAP","2025-03-14 17:31:02","2025-03-14 00:00:00","","","","","1","ADULT BH;PEDS BH","860314595","ebellard@casadelosninos.org","","","","","","","","","","","","","860314595","","","None","None","TI 1.0 Participant","","","Casa De Los Ninos","","None","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: No Application;Y1 - Peds BH: Eligible;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLeHIAU","0","","SE AZ BEHAVIORAL HLTH SERVICES","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(520) 400-8726","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-07 20:28:05","005Hs00000CSLH8IAP","2025-03-14 17:31:02","2025-03-14 00:00:00","","","","","1","ADULT BH","860325741","kristin.ross@lafrontera.org","","","","","","","","","","","","","860325741","","","None","None","TI 1.0 Participant","","","Southeast Arizona Behavioral Health Services (SEABHS)","","None","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: No Application;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLeIIAU","0","","CANYONLANDS COMMUNITY HEALTH","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 21:44:27","005Hs00000CSLH8IAP","2025-01-06 21:44:27","2024-10-18 00:00:00","","","","","0","ADULT PCP","860350153","c.hansen@cchcaz.org","","","","","","","","","","","","","860350153","","","None","None","New TI Participant","","","Canyonlands Community Health","","None","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: Rejected;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLeJIAU","0","","COPE COMMUNITY SERVICES INC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(520) 792-3293","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 21:52:27","005Hs00000CSLH8IAP","2025-03-14 17:31:00","2025-03-14 00:00:00","","","","","1","ADULT BH;ADULT PCP;JUSTICE;PEDS BH","860363717","soboyle@copecommunityservices.org","","","","","","","","","","","","","860363717","","","None","None","TI 1.0 Participant","","","COPE Community Services","","None","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: Eligible;Y1 - Peds BH: Eligible;Y1 - Peds PCP: No Application;Y1 - Justice: Eligible"
"001Hs000037iLeKIAU","0","","THE PHOENIX CHILDREN'S CENTER","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-07 20:49:30","005Hs00000CSLH8IAP","2025-03-14 17:31:08","2025-03-14 00:00:00","","","","","1","PEDS PCP","860371760","jwilliams@phxchildren.com","","","","","","","","","","","","","860371760","","","None","None","New TI Participant","","","The Phoenix Children's Center","","Equality Health;Phoenix Children's Care Network","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: No Application;Y1 - Peds BH: No Application;Y1 - Peds PCP: Eligible;Y1 - Justice: No Application"
"001Hs000037iLeLIAU","0","","ADELANTE HEALTHCARE INC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 21:39:24","005Hs00000CSLH8IAP","2025-03-14 17:31:08","2025-03-14 00:00:00","","","","","1","ADULT BH;PEDS BH","860377821","rbabyar@adelantehealthcare.org","","","","","","","","","","","","","860377821","","","None","None","New TI Participant","","","Adelante Healthcare","","Equality Health","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult BH: Eligible;Y1 - Adult BH: Eligible;Y1 - Adult PCP: Rejected;Y1 - Adult PCP: Rejected;Y1 - Adult PCP: Rejected;Y1 - Peds BH: Eligible;Y1 - Peds BH: Eligible;Y1 - Peds BH: Eligible;Y1 - Peds PCP: Rejected;Y1 - Peds PCP: Rejected;Y1 - Peds PCP: Rejected;Y1 - Justice: No Application;Y1 - Justice: No Application;Y1 - Justice: No Application"
"001Hs000037iLeMIAU","0","","CACTUS CHILDRENS CLINIC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 21:43:35","005Hs00000CSLH8IAP","2025-01-06 21:43:35","2024-12-12 00:00:00","","","","","0","PEDS PCP","860390218","jvargas@stanfordalumni.org","","","","","","","","","","","","","860390218","","","None","None","New TI Participant","","","Cactus Childrens Clinic","","Phoenix Children's Care Network","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: No Application;Y1 - Peds BH: No Application;Y1 - Peds PCP: Eligible;Y1 - Justice: No Application"
"001Hs000037iLeNIAU","0","","SOUTHWEST HUMAN DEVELOP INC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-07 20:32:26","005Hs00000CSLH8IAP","2025-03-14 17:31:08","2025-03-14 00:00:00","","","","","1","PEDS BH","860407179","gward@swhd.org","","","","","","","","","","","","","860407179","","","None","None","TI 1.0 Participant","","","Southwest Human Develop","","Equality Health","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: No Application;Y1 - Peds BH: Eligible;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLeOIAU","0","","HUMAN RESOURCES TRAINING INC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(480) 937-7286","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 22:38:51","005Hs00000CSLH8IAP","2025-03-14 17:31:02","2025-03-14 00:00:00","","","","","1","ADULT BH;PEDS BH","860412030","carynh@hrtaz.com","","","","","","","","","","","","","860412030","","","None","None","New TI Participant","","","Human Resources Training","","None","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: No Application;Y1 - Peds BH: Eligible;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLePIAU","0","","PHOENIX CHILDRENS HOSP.","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 23:06:02","005Hs00000CSLH8IAP","2025-03-14 17:31:08","2025-03-14 00:00:00","","","","","1","PEDS PCP","860422559","chakanson@phoenixchildrens.com","","","","","","","","","","","","","860422559","","","None","None","New TI Participant","","","Phoenix Children's Medical Center","","None","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult BH: No Application;Y1 - Adult PCP: No Application;Y1 - Adult PCP: No Application;Y1 - Peds BH: No Application;Y1 - Peds BH: No Application;Y1 - Peds PCP: Rejected;Y1 - Peds PCP: No Application;Y1 - Justice: No Application;Y1 - Justice: No Application"
"001Hs000037iLeQIAU","0","","LUIS LOPEZ","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 22:43:18","005Hs00000CSLH8IAP","2025-03-14 17:31:08","2025-03-14 00:00:00","","","","","1","ADULT PCP","860429524","lrlopezjr@lopezmdaz.com","","","","","","","","","","","","","860429524","","","None","None","New TI Participant","","","The Family Practice of Arizona (La Clinica Familiar del Valle)","","Equality Health","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: Eligible;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLeRIAU","0","","DENOVA COLLABORATIVE HEALTH LL","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(602) 784-4844","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 21:55:18","005Hs00000CSLH8IAP","2025-03-14 17:31:02","2025-03-14 00:00:00","","","","","1","ADULT BH;ADULT PCP;PEDS BH;PEDS PCP","860485904","aroumain@denova.com","","","","","","","","","","","","","860485904","","","None","None","TI 1.0 Participant","","","Denova Collaborative Health","","Phoenix Children's Care Network","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: Eligible;Y1 - Peds BH: Eligible;Y1 - Peds PCP: Eligible;Y1 - Justice: No Application"
"001Hs000037iLeSIAU","0","","CENTRAL ARIZONA SHELTER SERVIC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(602) 291-1470","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:02","2025-03-14 00:00:00","","","","","1","ADULT BH","860500753","dnoriega@cassaz.org","","","","","","","","","","","","","860500753","","","None","None","New TI Participant","","","Central Arizona Shelter Services (CASS)","","","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: No Application;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLeTIAU","0","","HORIZON HEALTH & WELLNESS INC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 22:38:33","005Hs00000CSLH8IAP","2025-03-14 17:31:08","2025-03-14 00:00:00","","","","","1","ADULT BH;PEDS BH;PEDS PCP","860554593","ben.baxter@hhwaz.org","","","","","","","","","","","","","860554593","","","None","None","TI 1.0 Participant","","","Horizon Health & Wellness","","None","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: No Application;Y1 - Peds BH: Eligible;Y1 - Peds PCP: Eligible;Y1 - Justice: No Application"
"001Hs000037iLeUIAU","0","","DESERT VALLEY PEDIATRICS","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(623) 877-7337","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 21:56:11","005Hs00000CSLH8IAP","2025-03-14 17:31:02","2025-03-14 00:00:00","","","","","1","PEDS PCP","860577849","kbriggs@dvpeds.com","","","","","","","","","","","","","860577849","","","None","None","TI 1.0 Participant","","","Desert Valley Pediatrics","","Equality Health;Phoenix Children's Care Network","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: No Application;Y1 - Peds BH: No Application;Y1 - Peds PCP: Eligible;Y1 - Justice: No Application"
"001Hs000037iLeVIAU","0","","PINAL HISPANIC COUNCIL","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 23:07:00","005Hs00000CSLH8IAP","2025-03-14 17:31:10","2025-03-14 00:00:00","","","","","1","ADULT BH;ADULT PCP;JUSTICE;PEDS BH;PEDS PCP","860585274","rlopez@ichd.net","","","","","","","","","","","","","860585274","","","None","None","TI 1.0 Participant","","","Pinal Hispanic Council","","None","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: Eligible;Y1 - Peds BH: Eligible;Y1 - Peds PCP: Eligible;Y1 - Justice: Eligible"
"001Hs000037iLeWIAU","0","","CHILDREN'S CLINICS FOR REHAB","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 21:46:34","005Hs00000CSLH8IAP","2025-03-14 17:31:00","2025-03-14 00:00:00","","","","","1","PEDS PCP","860667510","melissa.ritchey@childrensclinics.org","","","","","","","","","","","","","860667510","","","None","None","TI 1.0 Participant","","","Children's Clinics For Rehabilitation","","None","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: No Application;Y1 - Peds BH: No Application;Y1 - Peds PCP: Eligible;Y1 - Justice: No Application"
"001Hs000037iLeXIAU","0","","MIKID MENTALLY ILL KIDS IN DIS","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(602) 253-1240","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 22:44:55","005Hs00000CSLH8IAP","2025-03-14 16:47:58","2025-03-14 00:00:00","","","","","1","PEDS BH","860673994","akiac@mikid.org","","","","","","","","","","","","","860673994","","","None","None","New TI Participant","","","Mentally Ill Kids In Distress (MIKID)","","Equality Health","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: No Application;Y1 - Peds BH: Eligible;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLeYIAU","0","","PATHWAYS OF ARIZONA LLC DBA CLARVIDA","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 23:04:47","005Hs00000CSLH8IAP","2025-03-14 17:31:04","2025-03-14 00:00:00","","","","","1","ADULT BH;PEDS BH","860706547","nancy.poe@pathways.com","","","","","","","","","","","","","860706547","","","None","None","New TI Participant","","","Clarvida","","Equality Health","","","","","","","",""
"001Hs000037iLeZIAU","0","","MOUNTAIN VIEW PEDIATRICS PC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 22:51:37","005Hs00000CSLH8IAP","2025-03-14 17:31:08","2025-03-14 00:00:00","","","","","1","PEDS PCP","860718949","angela.hernandez@mvpeds.com","","","","","","","","","","","","","860718949","","","None","None","TI 1.0 Participant","","","Mountain View Pediatrics","","None","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: No Application;Y1 - Peds BH: No Application;Y1 - Peds PCP: Eligible;Y1 - Justice: No Application"
"001Hs000037iLeaIAE","0","","ARIZONA COMMUNITY PHYSICIANS","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(520) 545-1183","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 21:40:34","005Hs00000CSLH8IAP","2025-03-14 17:31:02","2025-03-14 00:00:00","","","","","1","PEDS PCP","860767800","hwinckler@azacp.com","","","","","","","","","","","","","860767800","","","None","None","TI 1.0 Participant","","","Arizona Community Physicians","","None","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: No Application;Y1 - Peds BH: No Application;Y1 - Peds PCP: Eligible;Y1 - Justice: No Application"
